x1cam1,y1cam1,x2cam1,y2cam1,frame,id,x_gp3,y_gp3,absolute_diff_x,absolute_diff_y
14.1325517968963,79.9670152221395,21.6245163322168,77.03517145657841,500,0,14.1325517968963,77.03517145657841,7.4919645353205,2.9318437655610836
21.3028442252805,26.717089139707294,21.135104252078204,19.7120379815324,500,1,21.135104252078204,19.7120379815324,0.16773997320229483,7.0050511581748935
29.602166549728505,6.845363907606791,32.214802281119,14.506777335321202,500,2,29.602166549728505,6.845363907606791,2.612635731390494,7.66141342771441
38.24802971138401,17.122158333535502,44.7640974772734,17.1301922916008,500,3,38.24802971138401,17.122158333535502,6.516067765889396,0.008033958065297497
45.2558740219454,19.901718275445106,49.15490921675811,11.7536043816517,500,4,45.2558740219454,11.7536043816517,3.899035194812704,8.148113893793406
54.2177065625702,61.2127754270286,57.4696617737569,56.9857201117656,500,5,54.2177065625702,56.9857201117656,3.251955211186697,4.2270553152630015
54.8578171263369,18.932942841336104,55.5108440735724,22.3551460710453,500,6,54.8578171263369,18.932942841336104,0.653026947235503,3.422203229709197
57.79052710552011,27.89241456819,62.18095931512461,35.050786178224705,500,7,57.79052710552011,27.89241456819,4.390432209604498,7.158371610034706
58.2718866573125,83.19206690561991,60.22756576174831,74.39015338365202,500,8,58.2718866573125,74.39015338365202,1.9556791044358093,8.80191352196789
63.15644202306191,54.87275451580671,70.1418187583434,54.8729177454915,500,9,63.15644202306191,54.87275451580671,6.985376735281491,0.0001632296847873249
67.3803017851818,59.2600315227765,75.34267273391342,59.58663835954641,500,10,67.3803017851818,59.2600315227765,7.962370948731618,0.326606836769912
66.0804913830345,43.0141558570216,66.0805939200951,37.164259797489606,500,11,66.0804913830345,37.164259797489606,0.00010253706059870638,5.849896059531993
67.7048645612321,51.29877829066871,75.0163087122586,54.2236392608267,500,12,67.7048645612321,51.29877829066871,7.311444151026507,2.9248609701579937
69.8221940778925,18.4471166448961,70.7973603478243,20.5653456955769,500,13,69.8221940778925,18.4471166448961,0.9751662699317905,2.118229050680803
75.8055831990129,44.7127141884489,79.6021668897145,37.4281680488152,500,14,75.8055831990129,37.4281680488152,3.7965836907015955,7.284546139633697
79.40598757424631,57.1498905067191,87.86515000826421,55.6901389226849,500,15,79.40598757424631,55.6901389226849,8.459162434017898,1.4597515840342012
80.8696670803337,39.92388430773511,88.19107910573751,41.0587083032525,500,16,80.8696670803337,39.92388430773511,7.321412025403816,1.1348239955173938
81.3823184947762,10.122709060618,89.6863700609593,12.3974756848209,500,17,81.3823184947762,10.122709060618,8.304051566183105,2.2747666242029005
83.9802011028901,17.295641432942798,89.34826199524092,22.3415023638274,500,18,83.9802011028901,17.295641432942798,5.368060892350812,5.045860930884601
87.80526193585881,37.11980945077121,94.9529421710046,37.11462855465,500,19,87.80526193585881,37.11462855465,7.147680235145785,0.00518089612121031
87.9562829781234,38.6381497434043,91.60212173740832,45.7721393886365,500,20,87.9562829781234,38.6381497434043,3.6458387592849277,7.133989645232198
88.20242810283452,27.229169433588694,89.6775320522951,19.5708741153504,500,21,88.20242810283452,19.5708741153504,1.475103949460589,7.658295318238295
92.423493261576,45.93535720233911,95.51911563454952,48.6996667332937,500,22,92.423493261576,45.93535720233911,3.095622372973523,2.764309530954584
106.938666322751,57.6523151662936,102.697215916946,58.6265207907043,500,23,102.697215916946,57.6523151662936,4.241450405804997,0.9742056244107005
109.06329601807904,34.3724746683677,111.34712721460902,34.6967074651803,500,24,109.06329601807904,34.3724746683677,2.283831196529974,0.324232796812602
14.111910350729602,79.4786321818096,21.522078854951506,78.0126984043035,501,0,14.111910350729602,78.0126984043035,7.410168504221904,1.4659337775060948
21.155519382656102,19.793502076039,20.997314489368804,27.0426496891334,501,1,20.997314489368804,19.793502076039,0.15820489328729792,7.249147613094397
30.233353019774302,6.7640739084438,34.068587151677995,14.345790664627302,501,2,30.233353019774302,6.7640739084438,3.835234131903693,7.581716756183502
45.1098699536959,16.8860566709029,38.1062859293784,17.774011161032,501,3,38.1062859293784,16.8860566709029,7.003584024317497,0.8879544901291005
48.8899613832261,11.3863461209897,45.84653707961911,20.269065979745,501,4,45.84653707961911,11.3863461209897,3.04342430360699,8.882719858755301
55.2945842895737,61.4155761734211,58.4650725768679,56.294918941884,501,5,55.2945842895737,56.294918941884,3.170488287294198,5.120657231537102
54.5552437995259,22.4359616511424,55.20327149440951,18.5257107939397,501,6,54.5552437995259,18.5257107939397,0.6480276948836163,3.9102508572026977
61.9170187716912,35.8229736327309,57.4857553501304,28.055029914896707,501,7,57.4857553501304,28.055029914896707,4.4312634215608,7.767943717834193
58.98354428431861,83.6810071349235,60.7762908133226,74.6342881236001,501,8,58.98354428431861,74.6342881236001,1.792746529003992,9.046719011323404
69.8372054243752,54.91350870714231,62.1208019811273,54.95404535400971,501,9,62.1208019811273,54.91350870714231,7.7164034432478985,0.040536646867394666
67.4005745420965,58.69122012600081,75.8506888055151,59.789997069693904,501,10,67.4005745420965,58.69122012600081,8.450114263418598,1.098776943693096
66.50708895381031,37.0017056682378,65.81651457155151,43.46092496698301,501,11,65.81651457155151,37.0017056682378,0.6905743822588022,6.459219298745211
68.2125024359136,51.42062158622951,75.9305166802106,54.3862821587545,501,12,68.2125024359136,51.42062158622951,7.718014244296995,2.965660572524989
70.77711956032981,20.320940017627706,69.02932000209151,18.202842697460905,501,13,69.02932000209151,18.202842697460905,1.7477995582382988,2.1180973201668003
79.8867506223053,37.61777544853231,75.7866059972216,44.788564622832006,501,14,75.7866059972216,37.61777544853231,4.100144625083701,7.170789174299692
