0, 0, [728.125], [504.16666667], [-704.79166667], [-66.66666667] 1 
8622, 8622, [379.16666667], [317.12962963], [-376.20756173], [123.54833647] 1 
8623, 8623, [516.14583333], [315.27777778], [-511.09567901], [126.28066378] 1 
8624, 8624, [579.16666667], [70.37037037], [-567.33024691], [370.30759573] 1 
8625, 8625, [488.54166667], [322.68518519], [-481.52006173], [116.87525438] 1 
8626, 8626, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8627, 8627, [305.20833333], [322.68518519], [-298.1867284], [116.87525438] 1 
8628, 8628, [367.1875], [308.33333333], [-363.73070988], [129.16666667] 1 
8629, 8629, [524.73958333], [191.66666667], [-520.55362654], [251.19047619] 1 
8630, 8630, [627.34375], [358.7962963], [-613.15972222], [83.06416882] 1 
8631, 8631, [379.16666667], [317.12962963], [-376.20756173], [123.54833647] 1 
8632, 8632, [516.14583333], [315.27777778], [-511.09567901], [126.28066378] 1 
8633, 8633, [579.16666667], [70.37037037], [-567.33024691], [370.30759573] 1 
8634, 8634, [488.54166667], [322.68518519], [-481.52006173], [116.87525438] 1 
8635, 8635, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8636, 8636, [305.20833333], [322.68518519], [-298.1867284], [116.87525438] 1 
8637, 8637, [367.1875], [308.33333333], [-363.73070988], [129.16666667] 1 
8638, 8638, [524.73958333], [191.66666667], [-520.55362654], [251.19047619] 1 
8639, 8639, [562.5], [277.77777778], [-550.66358025], [162.90018832] 1 
8640, 8640, [627.34375], [358.7962963], [-613.15972222], [83.06416882] 1 
8641, 8641, [579.16666667], [70.37037037], [-567.33024691], [370.30759573] 1 
8642, 8642, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8643, 8643, [305.20833333], [322.68518519], [-298.1867284], [116.87525438] 1 
8644, 8644, [524.73958333], [191.66666667], [-520.55362654], [251.19047619] 1 
8645, 8645, [562.5], [277.77777778], [-550.66358025], [162.90018832] 1 
8646, 8646, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8647, 8647, [305.20833333], [322.68518519], [-298.1867284], [116.87525438] 1 
8648, 8648, [562.5], [277.77777778], [-550.66358025], [162.90018832] 1 
8649, 8649, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8650, 8650, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8651, 8651, [305.20833333], [322.68518519], [-298.1867284], [116.87525438] 1 
8652, 8652, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8653, 8653, [381.25], [320.83333333], [-378.29089506], [119.84463277] 1 
8654, 8654, [373.69791667], [306.01851852], [-367.77391975], [139.76461401] 1 
8655, 8655, [489.58333333], [337.03703704], [-486.12654321], [100.46296296] 1 
8656, 8656, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8657, 8657, [305.20833333], [322.68518519], [-298.1867284], [116.87525438] 1 
8658, 8658, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8659, 8659, [381.25], [320.83333333], [-378.29089506], [119.84463277] 1 
8660, 8660, [373.69791667], [306.01851852], [-367.77391975], [139.76461401] 1 
8661, 8661, [489.58333333], [337.03703704], [-486.12654321], [100.46296296] 1 
8662, 8662, [521.875], [310.64814815], [-516.82484568], [130.91029341] 1 
8663, 8663, [527.08333333], [199.53703704], [-522.03317901], [242.02140452] 1 
8664, 8664, [581.77083333], [82.87037037], [-574.7492284], [356.69006919] 1 
8665, 8665, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8666, 8666, [305.20833333], [322.68518519], [-298.1867284], [116.87525438] 1 
8667, 8667, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8668, 8668, [381.25], [320.83333333], [-378.29089506], [119.84463277] 1 
8669, 8669, [373.69791667], [306.01851852], [-367.77391975], [139.76461401] 1 
8670, 8670, [489.58333333], [337.03703704], [-486.12654321], [100.46296296] 1 
8671, 8671, [521.875], [310.64814815], [-516.82484568], [130.91029341] 1 
8672, 8672, [581.77083333], [82.87037037], [-574.7492284], [356.69006919] 1 
8673, 8673, [244.01041667], [280.09259259], [-238.08641975], [165.69053994] 1 
8674, 8674, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8675, 8675, [305.20833333], [322.68518519], [-298.1867284], [116.87525438] 1 
8676, 8676, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8677, 8677, [373.69791667], [306.01851852], [-367.77391975], [139.76461401] 1 
8678, 8678, [489.58333333], [337.03703704], [-486.12654321], [100.46296296] 1 
8679, 8679, [521.875], [310.64814815], [-516.82484568], [130.91029341] 1 
8680, 8680, [581.77083333], [82.87037037], [-574.7492284], [356.69006919] 1 
8681, 8681, [244.01041667], [280.09259259], [-238.08641975], [165.69053994] 1 
8682, 8682, [563.54166667], [288.88888889], [-553.54166667], [155.55555556] 1 
8683, 8683, [293.75], [331.94444444], [-285.34722222], [112.5] 1 
8684, 8684, [143.22916667], [328.7037037], [-126.48533951], [114.15343915] 1 
8685, 8685, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8686, 8686, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8687, 8687, [373.69791667], [306.01851852], [-367.77391975], [139.76461401] 1 
8688, 8688, [489.58333333], [337.03703704], [-486.12654321], [100.46296296] 1 
8689, 8689, [521.875], [310.64814815], [-516.82484568], [130.91029341] 1 
8690, 8690, [581.77083333], [82.87037037], [-574.7492284], [356.69006919] 1 
8691, 8691, [244.01041667], [280.09259259], [-238.08641975], [165.69053994] 1 
8692, 8692, [293.75], [331.94444444], [-285.34722222], [112.5] 1 
8693, 8693, [143.22916667], [328.7037037], [-126.48533951], [114.15343915] 1 
8694, 8694, [527.08333333], [209.72222222], [-522.03317901], [231.83621934] 1 
8695, 8695, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8696, 8696, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8697, 8697, [373.69791667], [306.01851852], [-367.77391975], [139.76461401] 1 
8698, 8698, [489.58333333], [337.03703704], [-486.12654321], [100.46296296] 1 
8699, 8699, [581.77083333], [82.87037037], [-574.7492284], [356.69006919] 1 
8700, 8700, [244.01041667], [280.09259259], [-238.08641975], [165.69053994] 1 
8701, 8701, [293.75], [331.94444444], [-285.34722222], [112.5] 1 
8702, 8702, [143.22916667], [328.7037037], [-126.48533951], [114.15343915] 1 
8703, 8703, [527.08333333], [209.72222222], [-522.03317901], [231.83621934] 1 
8704, 8704, [526.04166667], [320.37037037], [-522.58487654], [117.12962963] 1 
8705, 8705, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8706, 8706, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8707, 8707, [373.69791667], [306.01851852], [-367.77391975], [139.76461401] 1 
8708, 8708, [489.58333333], [337.03703704], [-486.12654321], [100.46296296] 1 
8709, 8709, [581.77083333], [82.87037037], [-574.7492284], [356.69006919] 1 
8710, 8710, [244.01041667], [280.09259259], [-238.08641975], [165.69053994] 1 
8711, 8711, [143.22916667], [328.7037037], [-126.48533951], [114.15343915] 1 
8712, 8712, [526.04166667], [320.37037037], [-522.58487654], [117.12962963] 1 
8713, 8713, [563.54166667], [288.88888889], [-553.54166667], [155.55555556] 1 
8714, 8714, [464.84375], [350.46296296], [-445.06944444], [87.44553377] 1 
8715, 8715, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8716, 8716, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8717, 8717, [373.69791667], [306.01851852], [-367.77391975], [139.76461401] 1 
8718, 8718, [489.58333333], [337.03703704], [-486.12654321], [100.46296296] 1 
8719, 8719, [581.77083333], [82.87037037], [-574.7492284], [356.69006919] 1 
8720, 8720, [143.22916667], [328.7037037], [-126.48533951], [114.15343915] 1 
8721, 8721, [526.04166667], [320.37037037], [-522.58487654], [117.12962963] 1 
8722, 8722, [563.54166667], [288.88888889], [-553.54166667], [155.55555556] 1 
8723, 8723, [528.125], [324.07407407], [-524.66820988], [113.42592593] 1 
8724, 8724, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8725, 8725, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8726, 8726, [373.69791667], [306.01851852], [-367.77391975], [139.76461401] 1 
8727, 8727, [489.58333333], [337.03703704], [-486.12654321], [100.46296296] 1 
8728, 8728, [581.77083333], [82.87037037], [-574.7492284], [356.69006919] 1 
8729, 8729, [143.22916667], [328.7037037], [-126.48533951], [114.15343915] 1 
8730, 8730, [526.04166667], [320.37037037], [-522.58487654], [117.12962963] 1 
8731, 8731, [563.54166667], [288.88888889], [-553.54166667], [155.55555556] 1 
8732, 8732, [291.14583333], [336.11111111], [-281.14583333], [108.33333333] 1 
8733, 8733, [528.64583333], [193.51851852], [-518.64583333], [250.92592593] 1 
8734, 8734, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8735, 8735, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8736, 8736, [373.69791667], [306.01851852], [-367.77391975], [139.76461401] 1 
8737, 8737, [489.58333333], [337.03703704], [-486.12654321], [100.46296296] 1 
8738, 8738, [526.04166667], [320.37037037], [-522.58487654], [117.12962963] 1 
8739, 8739, [291.14583333], [336.11111111], [-281.14583333], [108.33333333] 1 
8740, 8740, [528.64583333], [193.51851852], [-518.64583333], [250.92592593] 1 
8741, 8741, [367.1875], [328.7037037], [-363.73070988], [108.7962963] 1 
8742, 8742, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8743, 8743, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8744, 8744, [489.58333333], [337.03703704], [-486.12654321], [100.46296296] 1 
8745, 8745, [526.04166667], [320.37037037], [-522.58487654], [117.12962963] 1 
8746, 8746, [291.14583333], [336.11111111], [-281.14583333], [108.33333333] 1 
8747, 8747, [528.64583333], [193.51851852], [-518.64583333], [250.92592593] 1 
8748, 8748, [367.1875], [328.7037037], [-363.73070988], [108.7962963] 1 
8749, 8749, [464.84375], [350.46296296], [-445.06944444], [87.44553377] 1 
8750, 8750, [123.4375], [346.2962963], [-106.69367284], [96.56084656] 1 
8751, 8751, [508.07291667], [360.64814815], [-488.29861111], [77.26034858] 1 
8752, 8752, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8753, 8753, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8754, 8754, [291.14583333], [336.11111111], [-281.14583333], [108.33333333] 1 
8755, 8755, [528.64583333], [193.51851852], [-518.64583333], [250.92592593] 1 
8756, 8756, [568.48958333], [294.90740741], [-554.30555556], [146.95305771] 1 
8757, 8757, [581.77083333], [93.98148148], [-574.7492284], [345.57895808] 1 
8758, 8758, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8759, 8759, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8760, 8760, [291.14583333], [336.11111111], [-281.14583333], [108.33333333] 1 
8761, 8761, [528.64583333], [193.51851852], [-518.64583333], [250.92592593] 1 
8762, 8762, [568.48958333], [294.90740741], [-554.30555556], [146.95305771] 1 
8763, 8763, [581.77083333], [93.98148148], [-574.7492284], [345.57895808] 1 
8764, 8764, [577.08333333], [301.38888889], [-568.68055556], [143.05555556] 1 
8765, 8765, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8766, 8766, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8767, 8767, [291.14583333], [336.11111111], [-281.14583333], [108.33333333] 1 
8768, 8768, [528.64583333], [193.51851852], [-518.64583333], [250.92592593] 1 
8769, 8769, [568.48958333], [294.90740741], [-554.30555556], [146.95305771] 1 
8770, 8770, [123.4375], [381.48148148], [-106.69367284], [61.37566138] 1 
8771, 8771, [487.5], [329.62962963], [-475.66358025], [111.04833647] 1 
8772, 8772, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8773, 8773, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8774, 8774, [291.14583333], [336.11111111], [-281.14583333], [108.33333333] 1 
8775, 8775, [528.64583333], [193.51851852], [-518.64583333], [250.92592593] 1 
8776, 8776, [568.48958333], [294.90740741], [-554.30555556], [146.95305771] 1 
8777, 8777, [123.4375], [381.48148148], [-106.69367284], [61.37566138] 1 
8778, 8778, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8779, 8779, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8780, 8780, [291.14583333], [336.11111111], [-281.14583333], [108.33333333] 1 
8781, 8781, [528.64583333], [193.51851852], [-518.64583333], [250.92592593] 1 
8782, 8782, [568.48958333], [294.90740741], [-554.30555556], [146.95305771] 1 
8783, 8783, [526.04166667], [337.03703704], [-522.58487654], [100.46296296] 1 
8784, 8784, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8785, 8785, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8786, 8786, [291.14583333], [336.11111111], [-281.14583333], [108.33333333] 1 
8787, 8787, [528.64583333], [193.51851852], [-518.64583333], [250.92592593] 1 
8788, 8788, [526.04166667], [337.03703704], [-522.58487654], [100.46296296] 1 
8789, 8789, [582.29166667], [302.77777778], [-572.29166667], [141.66666667] 1 
8790, 8790, [150.52083333], [356.94444444], [-142.11805556], [87.5] 1 
8791, 8791, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8792, 8792, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8793, 8793, [291.14583333], [336.11111111], [-281.14583333], [108.33333333] 1 
8794, 8794, [528.64583333], [193.51851852], [-518.64583333], [250.92592593] 1 
8795, 8795, [526.04166667], [337.03703704], [-522.58487654], [100.46296296] 1 
8796, 8796, [582.29166667], [302.77777778], [-572.29166667], [141.66666667] 1 
8797, 8797, [150.52083333], [356.94444444], [-142.11805556], [87.5] 1 
8798, 8798, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8799, 8799, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8800, 8800, [291.14583333], [336.11111111], [-281.14583333], [108.33333333] 1 
8801, 8801, [526.04166667], [337.03703704], [-522.58487654], [100.46296296] 1 
8802, 8802, [582.29166667], [302.77777778], [-572.29166667], [141.66666667] 1 
8803, 8803, [150.52083333], [356.94444444], [-142.11805556], [87.5] 1 
8804, 8804, [492.1875], [353.24074074], [-487.13734568], [88.31770082] 1 
8805, 8805, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8806, 8806, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8807, 8807, [291.14583333], [336.11111111], [-281.14583333], [108.33333333] 1 
8808, 8808, [526.04166667], [337.03703704], [-522.58487654], [100.46296296] 1 
8809, 8809, [150.52083333], [356.94444444], [-142.11805556], [87.5] 1 
8810, 8810, [377.08333333], [335.64814815], [-374.1242284], [105.02981795] 1 
8811, 8811, [388.28125], [327.31481481], [-382.35725309], [118.46831772] 1 
8812, 8812, [572.65625], [294.90740741], [-558.47222222], [146.95305771] 1 
8813, 8813, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8814, 8814, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8815, 8815, [291.14583333], [336.11111111], [-281.14583333], [108.33333333] 1 
8816, 8816, [526.04166667], [337.03703704], [-522.58487654], [100.46296296] 1 
8817, 8817, [388.28125], [327.31481481], [-382.35725309], [118.46831772] 1 
8818, 8818, [572.65625], [294.90740741], [-558.47222222], [146.95305771] 1 
8819, 8819, [99.21875], [330.55555556], [-52.72569444], [109.61538462] 1 
8820, 8820, [532.03125], [209.25925926], [-527.84529321], [233.5978836] 1 
8821, 8821, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8822, 8822, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8823, 8823, [291.14583333], [336.11111111], [-281.14583333], [108.33333333] 1 
8824, 8824, [526.04166667], [337.03703704], [-522.58487654], [100.46296296] 1 
8825, 8825, [388.28125], [327.31481481], [-382.35725309], [118.46831772] 1 
8826, 8826, [572.65625], [294.90740741], [-558.47222222], [146.95305771] 1 
8827, 8827, [99.21875], [330.55555556], [-52.72569444], [109.61538462] 1 
8828, 8828, [532.03125], [209.25925926], [-527.84529321], [233.5978836] 1 
8829, 8829, [138.02083333], [363.88888889], [-121.27700617], [78.96825397] 1 
8830, 8830, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8831, 8831, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8832, 8832, [526.04166667], [337.03703704], [-522.58487654], [100.46296296] 1 
8833, 8833, [388.28125], [327.31481481], [-382.35725309], [118.46831772] 1 
8834, 8834, [572.65625], [294.90740741], [-558.47222222], [146.95305771] 1 
8835, 8835, [138.02083333], [363.88888889], [-121.27700617], [78.96825397] 1 
8836, 8836, [493.22916667], [331.94444444], [-484.82638889], [112.5] 1 
8837, 8837, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8838, 8838, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8839, 8839, [526.04166667], [337.03703704], [-522.58487654], [100.46296296] 1 
8840, 8840, [388.28125], [327.31481481], [-382.35725309], [118.46831772] 1 
8841, 8841, [572.65625], [294.90740741], [-558.47222222], [146.95305771] 1 
8842, 8842, [138.02083333], [363.88888889], [-121.27700617], [78.96825397] 1 
8843, 8843, [493.22916667], [331.94444444], [-484.82638889], [112.5] 1 
8844, 8844, [277.34375], [351.38888889], [-263.15972222], [90.47157623] 1 
8845, 8845, [144.79166667], [368.51851852], [-141.33487654], [68.98148148] 1 
8846, 8846, [581.77083333], [77.31481481], [-574.7492284], [362.24562475] 1 
8847, 8847, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8848, 8848, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8849, 8849, [526.04166667], [337.03703704], [-522.58487654], [100.46296296] 1 
8850, 8850, [388.28125], [327.31481481], [-382.35725309], [118.46831772] 1 
8851, 8851, [277.34375], [351.38888889], [-263.15972222], [90.47157623] 1 
8852, 8852, [581.77083333], [77.31481481], [-574.7492284], [362.24562475] 1 
8853, 8853, [458.33333333], [346.2962963], [-441.58950617], [96.56084656] 1 
8854, 8854, [566.66666667], [285.18518519], [-554.83024691], [155.49278092] 1 
8855, 8855, [356.25], [331.94444444], [-353.29089506], [108.73352166] 1 
8856, 8856, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8857, 8857, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8858, 8858, [526.04166667], [337.03703704], [-522.58487654], [100.46296296] 1 
8859, 8859, [388.28125], [327.31481481], [-382.35725309], [118.46831772] 1 
8860, 8860, [277.34375], [351.38888889], [-263.15972222], [90.47157623] 1 
8861, 8861, [566.66666667], [285.18518519], [-554.83024691], [155.49278092] 1 
8862, 8862, [356.25], [331.94444444], [-353.29089506], [108.73352166] 1 
8863, 8863, [118.48958333], [367.12962963], [-104.30555556], [74.73083549] 1 
8864, 8864, [527.34375], [209.25925926], [-523.15779321], [233.5978836] 1 
8865, 8865, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8866, 8866, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8867, 8867, [526.04166667], [337.03703704], [-522.58487654], [100.46296296] 1 
8868, 8868, [277.34375], [351.38888889], [-263.15972222], [90.47157623] 1 
8869, 8869, [566.66666667], [285.18518519], [-554.83024691], [155.49278092] 1 
8870, 8870, [356.25], [331.94444444], [-353.29089506], [108.73352166] 1 
8871, 8871, [118.48958333], [367.12962963], [-104.30555556], [74.73083549] 1 
8872, 8872, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8873, 8873, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8874, 8874, [566.66666667], [285.18518519], [-554.83024691], [155.49278092] 1 
8875, 8875, [118.48958333], [367.12962963], [-104.30555556], [74.73083549] 1 
8876, 8876, [379.16666667], [335.64814815], [-376.20756173], [105.02981795] 1 
8877, 8877, [475.], [329.62962963], [-463.16358025], [111.04833647] 1 
8878, 8878, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8879, 8879, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8880, 8880, [566.66666667], [285.18518519], [-554.83024691], [155.49278092] 1 
8881, 8881, [379.16666667], [335.64814815], [-376.20756173], [105.02981795] 1 
8882, 8882, [558.33333333], [292.59259259], [-546.49691358], [148.08537351] 1 
8883, 8883, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8884, 8884, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8885, 8885, [379.16666667], [335.64814815], [-376.20756173], [105.02981795] 1 
8886, 8886, [558.33333333], [292.59259259], [-546.49691358], [148.08537351] 1 
8887, 8887, [519.27083333], [328.7037037], [-515.81404321], [108.7962963] 1 
8888, 8888, [100.52083333], [362.96296296], [-76.53935185], [77.51322751] 1 
8889, 8889, [523.69791667], [211.57407407], [-517.77391975], [234.20905846] 1 
8890, 8890, [271.875], [357.40740741], [-261.875], [87.03703704] 1 
8891, 8891, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8892, 8892, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8893, 8893, [379.16666667], [335.64814815], [-376.20756173], [105.02981795] 1 
8894, 8894, [558.33333333], [292.59259259], [-546.49691358], [148.08537351] 1 
8895, 8895, [519.27083333], [328.7037037], [-515.81404321], [108.7962963] 1 
8896, 8896, [100.52083333], [362.96296296], [-76.53935185], [77.51322751] 1 
8897, 8897, [481.25], [358.7962963], [-476.19984568], [82.76214526] 1 
8898, 8898, [154.16666667], [307.40740741], [-142.33024691], [133.27055869] 1 
8899, 8899, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8900, 8900, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8901, 8901, [519.27083333], [328.7037037], [-515.81404321], [108.7962963] 1 
8902, 8902, [100.52083333], [362.96296296], [-76.53935185], [77.51322751] 1 
8903, 8903, [481.25], [358.7962963], [-476.19984568], [82.76214526] 1 
8904, 8904, [154.16666667], [307.40740741], [-142.33024691], [133.27055869] 1 
8905, 8905, [361.71875], [331.94444444], [-355.79475309], [113.83868809] 1 
8906, 8906, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8907, 8907, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8908, 8908, [519.27083333], [328.7037037], [-515.81404321], [108.7962963] 1 
8909, 8909, [481.25], [358.7962963], [-476.19984568], [82.76214526] 1 
8910, 8910, [154.16666667], [307.40740741], [-142.33024691], [133.27055869] 1 
8911, 8911, [517.96875], [222.68518519], [-512.04475309], [223.09794734] 1 
8912, 8912, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8913, 8913, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8914, 8914, [519.27083333], [328.7037037], [-515.81404321], [108.7962963] 1 
8915, 8915, [481.25], [358.7962963], [-476.19984568], [82.76214526] 1 
8916, 8916, [517.96875], [222.68518519], [-512.04475309], [223.09794734] 1 
8917, 8917, [80.98958333], [369.90740741], [-61.21527778], [68.00108932] 1 
8918, 8918, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8919, 8919, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8920, 8920, [517.96875], [222.68518519], [-512.04475309], [223.09794734] 1 
8921, 8921, [80.98958333], [369.90740741], [-61.21527778], [68.00108932] 1 
8922, 8922, [368.75], [346.75925926], [-365.79089506], [93.91870684] 1 
8923, 8923, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8924, 8924, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8925, 8925, [517.96875], [222.68518519], [-512.04475309], [223.09794734] 1 
8926, 8926, [80.98958333], [369.90740741], [-61.21527778], [68.00108932] 1 
8927, 8927, [368.75], [346.75925926], [-365.79089506], [93.91870684] 1 
8928, 8928, [508.33333333], [339.35185185], [-505.3742284], [101.32611425] 1 
8929, 8929, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8930, 8930, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8931, 8931, [517.96875], [222.68518519], [-512.04475309], [223.09794734] 1 
8932, 8932, [80.98958333], [369.90740741], [-61.21527778], [68.00108932] 1 
8933, 8933, [368.75], [346.75925926], [-365.79089506], [93.91870684] 1 
8934, 8934, [508.33333333], [339.35185185], [-505.3742284], [101.32611425] 1 
8935, 8935, [564.58333333], [340.74074074], [-561.12654321], [96.75925926] 1 
8936, 8936, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8937, 8937, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8938, 8938, [517.96875], [222.68518519], [-512.04475309], [223.09794734] 1 
8939, 8939, [508.33333333], [339.35185185], [-505.3742284], [101.32611425] 1 
8940, 8940, [564.58333333], [340.74074074], [-561.12654321], [96.75925926] 1 
8941, 8941, [608.33333333], [381.94444444], [-599.93055556], [62.5] 1 
8942, 8942, [566.66666667], [85.18518519], [-554.83024691], [355.49278092] 1 
8943, 8943, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8944, 8944, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8945, 8945, [517.96875], [222.68518519], [-512.04475309], [223.09794734] 1 
8946, 8946, [508.33333333], [339.35185185], [-505.3742284], [101.32611425] 1 
8947, 8947, [608.33333333], [381.94444444], [-599.93055556], [62.5] 1 
8948, 8948, [57.29166667], [357.40740741], [-47.29166667], [87.03703704] 1 
8949, 8949, [141.66666667], [307.40740741], [-129.83024691], [133.27055869] 1 
8950, 8950, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8951, 8951, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8952, 8952, [508.33333333], [339.35185185], [-505.3742284], [101.32611425] 1 
8953, 8953, [608.33333333], [381.94444444], [-599.93055556], [62.5] 1 
8954, 8954, [57.29166667], [357.40740741], [-47.29166667], [87.03703704] 1 
8955, 8955, [141.66666667], [307.40740741], [-129.83024691], [133.27055869] 1 
8956, 8956, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8957, 8957, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8958, 8958, [508.33333333], [339.35185185], [-505.3742284], [101.32611425] 1 
8959, 8959, [608.33333333], [381.94444444], [-599.93055556], [62.5] 1 
8960, 8960, [508.33333333], [228.24074074], [-503.28317901], [213.31770082] 1 
8961, 8961, [564.58333333], [343.05555556], [-561.6242284], [97.62241055] 1 
8962, 8962, [51.04166667], [368.98148148], [-23.1095679], [73.00746879] 1 
8963, 8963, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8964, 8964, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8965, 8965, [608.33333333], [381.94444444], [-599.93055556], [62.5] 1 
8966, 8966, [508.33333333], [228.24074074], [-503.28317901], [213.31770082] 1 
8967, 8967, [550.], [307.40740741], [-538.16358025], [133.27055869] 1 
8968, 8968, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8969, 8969, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8970, 8970, [608.33333333], [381.94444444], [-599.93055556], [62.5] 1 
8971, 8971, [550.], [307.40740741], [-538.16358025], [133.27055869] 1 
8972, 8972, [567.1875], [91.66666667], [-557.1875], [352.77777778] 1 
8973, 8973, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8974, 8974, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
8975, 8975, [608.33333333], [381.94444444], [-599.93055556], [62.5] 1 
8976, 8976, [217.44791667], [356.01851852], [-137.5], [83.72089516] 1 
8977, 8977, [642.96875], [350.46296296], [-623.19444444], [87.44553377] 1 
